timeStep,x,y,size,gridCount-PID7
237,65.0,5.0,5.0,1
237,70.0,0.0,5.0,0
237,70.0,5.0,5.0,3
237,75.0,0.0,5.0,1
237,75.0,5.0,5.0,1
237,80.0,0.0,5.0,1
237,80.0,5.0,5.0,3
237,85.0,0.0,5.0,0
237,85.0,5.0,5.0,0
237,90.0,0.0,5.0,3
237,90.0,5.0,5.0,6
237,95.0,0.0,5.0,3
237,95.0,5.0,5.0,1
238,0.0,0.0,5.0,0
238,0.0,5.0,5.0,0
238,5.0,0.0,5.0,0
238,5.0,5.0,5.0,0
238,10.0,0.0,5.0,0
238,10.0,5.0,5.0,0
238,15.0,0.0,5.0,0
238,15.0,5.0,5.0,0
238,20.0,0.0,5.0,0
238,20.0,5.0,5.0,0
238,25.0,0.0,5.0,0
238,25.0,5.0,5.0,0
238,30.0,0.0,5.0,0
238,30.0,5.0,5.0,0
238,35.0,0.0,5.0,0
238,35.0,5.0,5.0,0
238,40.0,0.0,5.0,0
238,40.0,5.0,5.0,0
238,45.0,0.0,5.0,1
238,45.0,5.0,5.0,1
238,50.0,0.0,5.0,2
238,50.0,5.0,5.0,1
238,55.0,0.0,5.0,3
238,55.0,5.0,5.0,2
238,60.0,0.0,5.0,2
238,60.0,5.0,5.0,2
238,65.0,0.0,5.0,4
238,65.0,5.0,5.0,1
238,70.0,0.0,5.0,0
238,70.0,5.0,5.0,3
238,75.0,0.0,5.0,1
238,75.0,5.0,5.0,1
238,80.0,0.0,5.0,1
238,80.0,5.0,5.0,3
238,85.0,0.0,5.0,0
238,85.0,5.0,5.0,0
238,90.0,0.0,5.0,2
238,90.0,5.0,5.0,5
238,95.0,0.0,5.0,4
238,95.0,5.0,5.0,2
239,0.0,0.0,5.0,0
239,0.0,5.0,5.0,0
239,5.0,0.0,5.0,0
239,5.0,5.0,5.0,0
239,10.0,0.0,5.0,0
239,10.0,5.0,5.0,0
239,15.0,0.0,5.0,0
239,15.0,5.0,5.0,0
239,20.0,0.0,5.0,0
239,20.0,5.0,5.0,0
239,25.0,0.0,5.0,0
239,25.0,5.0,5.0,0
239,30.0,0.0,5.0,0
239,30.0,5.0,5.0,0
239,35.0,0.0,5.0,0
239,35.0,5.0,5.0,0
239,40.0,0.0,5.0,0
239,40.0,5.0,5.0,0
239,45.0,0.0,5.0,1
239,45.0,5.0,5.0,1
239,50.0,0.0,5.0,1
239,50.0,5.0,5.0,1
239,55.0,0.0,5.0,3
239,55.0,5.0,5.0,2
239,60.0,0.0,5.0,3
239,60.0,5.0,5.0,1
239,65.0,0.0,5.0,4
239,65.0,5.0,5.0,2
239,70.0,0.0,5.0,0
239,70.0,5.0,5.0,3
239,75.0,0.0,5.0,1
239,75.0,5.0,5.0,1
239,80.0,0.0,5.0,1
239,80.0,5.0,5.0,3
239,85.0,0.0,5.0,0
239,85.0,5.0,5.0,0
239,90.0,0.0,5.0,2
239,90.0,5.0,5.0,5
239,95.0,0.0,5.0,4
239,95.0,5.0,5.0,2
240,0.0,0.0,5.0,0
240,0.0,5.0,5.0,0
240,5.0,0.0,5.0,0
240,5.0,5.0,5.0,0
240,10.0,0.0,5.0,0
240,10.0,5.0,5.0,0
240,15.0,0.0,5.0,0
240,15.0,5.0,5.0,0
240,20.0,0.0,5.0,0
240,20.0,5.0,5.0,0
240,25.0,0.0,5.0,0
240,25.0,5.0,5.0,0
240,30.0,0.0,5.0,0
240,30.0,5.0,5.0,0
240,35.0,0.0,5.0,0
240,35.0,5.0,5.0,0
240,40.0,0.0,5.0,0
240,40.0,5.0,5.0,0
240,45.0,0.0,5.0,1
240,45.0,5.0,5.0,1
240,50.0,0.0,5.0,1
240,50.0,5.0,5.0,1
240,55.0,0.0,5.0,3
240,55.0,5.0,5.0,0
240,60.0,0.0,5.0,3
240,60.0,5.0,5.0,3
240,65.0,0.0,5.0,3
240,65.0,5.0,5.0,2
240,70.0,0.0,5.0,1
240,70.0,5.0,5.0,2
240,75.0,0.0,5.0,1
240,75.0,5.0,5.0,2
240,80.0,0.0,5.0,1
240,80.0,5.0,5.0,3
240,85.0,0.0,5.0,0
240,85.0,5.0,5.0,0
240,90.0,0.0,5.0,2
240,90.0,5.0,5.0,5
240,95.0,0.0,5.0,4
240,95.0,5.0,5.0,2
241,0.0,0.0,5.0,0
241,0.0,5.0,5.0,0
241,5.0,0.0,5.0,0
241,5.0,5.0,5.0,0
241,10.0,0.0,5.0,0
241,10.0,5.0,5.0,0
241,15.0,0.0,5.0,0
241,15.0,5.0,5.0,0
241,20.0,0.0,5.0,0
241,20.0,5.0,5.0,0
241,25.0,0.0,5.0,0
241,25.0,5.0,5.0,0
241,30.0,0.0,5.0,0
241,30.0,5.0,5.0,0
241,35.0,0.0,5.0,0
241,35.0,5.0,5.0,0
241,40.0,0.0,5.0,0
241,40.0,5.0,5.0,0
241,45.0,0.0,5.0,1
241,45.0,5.0,5.0,1
241,50.0,0.0,5.0,1
241,50.0,5.0,5.0,0
241,55.0,0.0,5.0,3
241,55.0,5.0,5.0,1
241,60.0,0.0,5.0,3
241,60.0,5.0,5.0,3
241,65.0,0.0,5.0,3
241,65.0,5.0,5.0,2
241,70.0,0.0,5.0,1
241,70.0,5.0,5.0,2
241,75.0,0.0,5.0,1
241,75.0,5.0,5.0,1
241,80.0,0.0,5.0,1
241,80.0,5.0,5.0,3
241,85.0,0.0,5.0,0
241,85.0,5.0,5.0,1
241,90.0,0.0,5.0,3
241,90.0,5.0,5.0,2
241,95.0,0.0,5.0,4
241,95.0,5.0,5.0,4
242,0.0,0.0,5.0,0
242,0.0,5.0,5.0,0
242,5.0,0.0,5.0,0
242,5.0,5.0,5.0,0
242,10.0,0.0,5.0,0
242,10.0,5.0,5.0,0
242,15.0,0.0,5.0,0
242,15.0,5.0,5.0,0
242,20.0,0.0,5.0,0
242,20.0,5.0,5.0,0
242,25.0,0.0,5.0,0
242,25.0,5.0,5.0,0
242,30.0,0.0,5.0,0
242,30.0,5.0,5.0,0
242,35.0,0.0,5.0,0
242,35.0,5.0,5.0,0
242,40.0,0.0,5.0,0
242,40.0,5.0,5.0,0
242,45.0,0.0,5.0,0
242,45.0,5.0,5.0,1
242,50.0,0.0,5.0,2
242,50.0,5.0,5.0,0
242,55.0,0.0,5.0,2
242,55.0,5.0,5.0,1
242,60.0,0.0,5.0,4
242,60.0,5.0,5.0,3
242,65.0,0.0,5.0,3
242,65.0,5.0,5.0,2
242,70.0,0.0,5.0,1
242,70.0,5.0,5.0,2
242,75.0,0.0,5.0,1
242,75.0,5.0,5.0,1
242,80.0,0.0,5.0,1
242,80.0,5.0,5.0,2
242,85.0,0.0,5.0,0
242,85.0,5.0,5.0,2
242,90.0,0.0,5.0,3
242,90.0,5.0,5.0,1
242,95.0,0.0,5.0,3
242,95.0,5.0,5.0,4
243,0.0,0.0,5.0,0
243,0.0,5.0,5.0,0
243,5.0,0.0,5.0,0
243,5.0,5.0,5.0,0
243,10.0,0.0,5.0,0
243,10.0,5.0,5.0,0
243,15.0,0.0,5.0,0
243,15.0,5.0,5.0,0
243,20.0,0.0,5.0,0
243,20.0,5.0,5.0,0
243,25.0,0.0,5.0,0
243,25.0,5.0,5.0,0
243,30.0,0.0,5.0,0
243,30.0,5.0,5.0,0
243,35.0,0.0,5.0,0
243,35.0,5.0,5.0,0
243,40.0,0.0,5.0,0
243,40.0,5.0,5.0,0
243,45.0,0.0,5.0,0
243,45.0,5.0,5.0,1
243,50.0,0.0,5.0,1
243,50.0,5.0,5.0,0
243,55.0,0.0,5.0,3
243,55.0,5.0,5.0,1
243,60.0,0.0,5.0,4
243,60.0,5.0,5.0,3
243,65.0,0.0,5.0,2
243,65.0,5.0,5.0,2
243,70.0,0.0,5.0,2
243,70.0,5.0,5.0,1
243,75.0,0.0,5.0,1
243,75.0,5.0,5.0,2
243,80.0,0.0,5.0,1
243,80.0,5.0,5.0,2
243,85.0,0.0,5.0,0
243,85.0,5.0,5.0,2
243,90.0,0.0,5.0,2
243,90.0,5.0,5.0,1
243,95.0,0.0,5.0,2
243,95.0,5.0,5.0,4
244,0.0,0.0,5.0,0
244,0.0,5.0,5.0,0
244,5.0,0.0,5.0,0
244,5.0,5.0,5.0,0
244,10.0,0.0,5.0,0
244,10.0,5.0,5.0,0
244,15.0,0.0,5.0,0
244,15.0,5.0,5.0,0
244,20.0,0.0,5.0,0
244,20.0,5.0,5.0,0
244,25.0,0.0,5.0,0
244,25.0,5.0,5.0,0
244,30.0,0.0,5.0,0
244,30.0,5.0,5.0,0
244,35.0,0.0,5.0,0
244,35.0,5.0,5.0,0
244,40.0,0.0,5.0,0
244,40.0,5.0,5.0,0
244,45.0,0.0,5.0,0
244,45.0,5.0,5.0,1
244,50.0,0.0,5.0,1
244,50.0,5.0,5.0,0
244,55.0,0.0,5.0,3
244,55.0,5.0,5.0,1
244,60.0,0.0,5.0,4
244,60.0,5.0,5.0,3
244,65.0,0.0,5.0,2
244,65.0,5.0,5.0,2
244,70.0,0.0,5.0,2
244,70.0,5.0,5.0,1
244,75.0,0.0,5.0,1
244,75.0,5.0,5.0,2
244,80.0,0.0,5.0,0
244,80.0,5.0,5.0,2
244,85.0,0.0,5.0,1
244,85.0,5.0,5.0,2
244,90.0,0.0,5.0,2
244,90.0,5.0,5.0,0
244,95.0,0.0,5.0,2
244,95.0,5.0,5.0,5
245,0.0,0.0,5.0,0
245,0.0,5.0,5.0,0
245,5.0,0.0,5.0,0
245,5.0,5.0,5.0,0
245,10.0,0.0,5.0,0
245,10.0,5.0,5.0,0
245,15.0,0.0,5.0,0
245,15.0,5.0,5.0,0
245,20.0,0.0,5.0,0
245,20.0,5.0,5.0,0
245,25.0,0.0,5.0,0
245,25.0,5.0,5.0,0
245,30.0,0.0,5.0,0
245,30.0,5.0,5.0,0
245,35.0,0.0,5.0,0
245,35.0,5.0,5.0,0
245,40.0,0.0,5.0,0
245,40.0,5.0,5.0,0
245,45.0,0.0,5.0,0
245,45.0,5.0,5.0,1
245,50.0,0.0,5.0,1
245,50.0,5.0,5.0,0
245,55.0,0.0,5.0,3
245,55.0,5.0,5.0,1
245,60.0,0.0,5.0,3
245,60.0,5.0,5.0,3
245,65.0,0.0,5.0,3
245,65.0,5.0,5.0,2
245,70.0,0.0,5.0,2
245,70.0,5.0,5.0,0
245,75.0,0.0,5.0,1
245,75.0,5.0,5.0,3
245,80.0,0.0,5.0,0
245,80.0,5.0,5.0,2
245,85.0,0.0,5.0,1
245,85.0,5.0,5.0,2
245,90.0,0.0,5.0,1
245,90.0,5.0,5.0,0
245,95.0,0.0,5.0,2
245,95.0,5.0,5.0,4
246,0.0,0.0,5.0,0
246,0.0,5.0,5.0,0
246,5.0,0.0,5.0,0
246,5.0,5.0,5.0,0
246,10.0,0.0,5.0,0
246,10.0,5.0,5.0,0
246,15.0,0.0,5.0,0
246,15.0,5.0,5.0,0
246,20.0,0.0,5.0,0
246,20.0,5.0,5.0,0
246,25.0,0.0,5.0,0
246,25.0,5.0,5.0,0
246,30.0,0.0,5.0,0
246,30.0,5.0,5.0,0
246,35.0,0.0,5.0,0
246,35.0,5.0,5.0,0
246,40.0,0.0,5.0,0
246,40.0,5.0,5.0,0
246,45.0,0.0,5.0,0
246,45.0,5.0,5.0,1
246,50.0,0.0,5.0,1
246,50.0,5.0,5.0,0
246,55.0,0.0,5.0,3
246,55.0,5.0,5.0,1
246,60.0,0.0,5.0,3
246,60.0,5.0,5.0,3
246,65.0,0.0,5.0,2
246,65.0,5.0,5.0,1
246,70.0,0.0,5.0,2
246,70.0,5.0,5.0,2
246,75.0,0.0,5.0,1
246,75.0,5.0,5.0,3
246,80.0,0.0,5.0,0
246,80.0,5.0,5.0,1
246,85.0,0.0,5.0,1
246,85.0,5.0,5.0,3
246,90.0,0.0,5.0,0
246,90.0,5.0,5.0,0
246,95.0,0.0,5.0,3
246,95.0,5.0,5.0,3
247,0.0,0.0,5.0,0
247,0.0,5.0,5.0,0
247,5.0,0.0,5.0,0
247,5.0,5.0,5.0,0
247,10.0,0.0,5.0,0
247,10.0,5.0,5.0,0
247,15.0,0.0,5.0,0
247,15.0,5.0,5.0,0
247,20.0,0.0,5.0,0
247,20.0,5.0,5.0,0
247,25.0,0.0,5.0,0
247,25.0,5.0,5.0,0
247,30.0,0.0,5.0,0
247,30.0,5.0,5.0,0
247,35.0,0.0,5.0,0
247,35.0,5.0,5.0,0
247,40.0,0.0,5.0,0
247,40.0,5.0,5.0,0
247,45.0,0.0,5.0,0
247,45.0,5.0,5.0,0
247,50.0,0.0,5.0,1
247,50.0,5.0,5.0,1
247,55.0,0.0,5.0,3
247,55.0,5.0,5.0,1
247,60.0,0.0,5.0,3
247,60.0,5.0,5.0,3
247,65.0,0.0,5.0,2
247,65.0,5.0,5.0,0
247,70.0,0.0,5.0,2
247,70.0,5.0,5.0,3
247,75.0,0.0,5.0,1
247,75.0,5.0,5.0,3
247,80.0,0.0,5.0,0
247,80.0,5.0,5.0,1
247,85.0,0.0,5.0,1
247,85.0,5.0,5.0,3
247,90.0,0.0,5.0,0
247,90.0,5.0,5.0,0
247,95.0,0.0,5.0,3
247,95.0,5.0,5.0,3
248,0.0,0.0,5.0,0
248,0.0,5.0,5.0,0
248,5.0,0.0,5.0,0
248,5.0,5.0,5.0,0
248,10.0,0.0,5.0,0
248,10.0,5.0,5.0,0
248,15.0,0.0,5.0,0
248,15.0,5.0,5.0,0
248,20.0,0.0,5.0,0
248,20.0,5.0,5.0,0
248,25.0,0.0,5.0,0
248,25.0,5.0,5.0,0
248,30.0,0.0,5.0,0
248,30.0,5.0,5.0,0
248,35.0,0.0,5.0,0
248,35.0,5.0,5.0,0
248,40.0,0.0,5.0,0
248,40.0,5.0,5.0,0
248,45.0,0.0,5.0,0
248,45.0,5.0,5.0,0
248,50.0,0.0,5.0,1
248,50.0,5.0,5.0,1
248,55.0,0.0,5.0,2
248,55.0,5.0,5.0,1
248,60.0,0.0,5.0,3
248,60.0,5.0,5.0,2
248,65.0,0.0,5.0,2
248,65.0,5.0,5.0,1
248,70.0,0.0,5.0,2
248,70.0,5.0,5.0,3
248,75.0,0.0,5.0,2
248,75.0,5.0,5.0,3
248,80.0,0.0,5.0,0
248,80.0,5.0,5.0,1
248,85.0,0.0,5.0,1
248,85.0,5.0,5.0,3
248,90.0,0.0,5.0,0
248,90.0,5.0,5.0,0
248,95.0,0.0,5.0,3
248,95.0,5.0,5.0,3
249,0.0,0.0,5.0,0
249,0.0,5.0,5.0,0
249,5.0,0.0,5.0,0
249,5.0,5.0,5.0,0
249,10.0,0.0,5.0,0
249,10.0,5.0,5.0,0
249,15.0,0.0,5.0,0
249,15.0,5.0,5.0,0
249,20.0,0.0,5.0,0
249,20.0,5.0,5.0,0
249,25.0,0.0,5.0,0
249,25.0,5.0,5.0,0
249,30.0,0.0,5.0,0
249,30.0,5.0,5.0,0
249,35.0,0.0,5.0,0
249,35.0,5.0,5.0,0
249,40.0,0.0,5.0,0
249,40.0,5.0,5.0,0
249,45.0,0.0,5.0,0
249,45.0,5.0,5.0,0
249,50.0,0.0,5.0,1
249,50.0,5.0,5.0,1
249,55.0,0.0,5.0,2
249,55.0,5.0,5.0,1
249,60.0,0.0,5.0,3
249,60.0,5.0,5.0,0
249,65.0,0.0,5.0,2
249,65.0,5.0,5.0,3
249,70.0,0.0,5.0,2
249,70.0,5.0,5.0,3
249,75.0,0.0,5.0,1
249,75.0,5.0,5.0,3
249,80.0,0.0,5.0,1
249,80.0,5.0,5.0,1
249,85.0,0.0,5.0,1
249,85.0,5.0,5.0,3
249,90.0,0.0,5.0,0
249,90.0,5.0,5.0,0
249,95.0,0.0,5.0,2
249,95.0,5.0,5.0,2
250,0.0,0.0,5.0,0
250,0.0,5.0,5.0,0
250,5.0,0.0,5.0,0
250,5.0,5.0,5.0,0
250,10.0,0.0,5.0,0
250,10.0,5.0,5.0,0
250,15.0,0.0,5.0,0
250,15.0,5.0,5.0,0
250,20.0,0.0,5.0,0
250,20.0,5.0,5.0,0
250,25.0,0.0,5.0,0
250,25.0,5.0,5.0,0
250,30.0,0.0,5.0,0
250,30.0,5.0,5.0,0
250,35.0,0.0,5.0,0
250,35.0,5.0,5.0,0
250,40.0,0.0,5.0,0
250,40.0,5.0,5.0,0
250,45.0,0.0,5.0,0
250,45.0,5.0,5.0,0
250,50.0,0.0,5.0,1
250,50.0,5.0,5.0,1
250,55.0,0.0,5.0,1
250,55.0,5.0,5.0,1
250,60.0,0.0,5.0,3
250,60.0,5.0,5.0,0
250,65.0,0.0,5.0,3
250,65.0,5.0,5.0,3
250,70.0,0.0,5.0,2
250,70.0,5.0,5.0,3
250,75.0,0.0,5.0,2
250,75.0,5.0,5.0,2
250,80.0,0.0,5.0,1
250,80.0,5.0,5.0,1
250,85.0,0.0,5.0,1
250,85.0,5.0,5.0,1
250,90.0,0.0,5.0,0
250,90.0,5.0,5.0,2
250,95.0,0.0,5.0,2
250,95.0,5.0,5.0,1
251,0.0,0.0,5.0,0
251,0.0,5.0,5.0,0
251,5.0,0.0,5.0,0
251,5.0,5.0,5.0,0
251,10.0,0.0,5.0,0
251,10.0,5.0,5.0,0
251,15.0,0.0,5.0,0
251,15.0,5.0,5.0,0
251,20.0,0.0,5.0,0
251,20.0,5.0,5.0,0
251,25.0,0.0,5.0,0
251,25.0,5.0,5.0,0
251,30.0,0.0,5.0,0
251,30.0,5.0,5.0,0
251,35.0,0.0,5.0,0
251,35.0,5.0,5.0,0
251,40.0,0.0,5.0,0
251,40.0,5.0,5.0,0
251,45.0,0.0,5.0,0
251,45.0,5.0,5.0,0
251,50.0,0.0,5.0,1
251,50.0,5.0,5.0,1
251,55.0,0.0,5.0,1
251,55.0,5.0,5.0,1
251,60.0,0.0,5.0,2
251,60.0,5.0,5.0,0
251,65.0,0.0,5.0,4
251,65.0,5.0,5.0,3
251,70.0,0.0,5.0,2
251,70.0,5.0,5.0,3
251,75.0,0.0,5.0,2
251,75.0,5.0,5.0,1
251,80.0,0.0,5.0,1
251,80.0,5.0,5.0,1
251,85.0,0.0,5.0,1
251,85.0,5.0,5.0,2
251,90.0,0.0,5.0,0
251,90.0,5.0,5.0,2
251,95.0,0.0,5.0,2
251,95.0,5.0,5.0,1
252,0.0,0.0,5.0,0
252,0.0,5.0,5.0,0
252,5.0,0.0,5.0,0
252,5.0,5.0,5.0,0
252,10.0,0.0,5.0,0
252,10.0,5.0,5.0,0
252,15.0,0.0,5.0,0
252,15.0,5.0,5.0,0
252,20.0,0.0,5.0,0
252,20.0,5.0,5.0,0
252,25.0,0.0,5.0,0
252,25.0,5.0,5.0,0
252,30.0,0.0,5.0,0
252,30.0,5.0,5.0,0
252,35.0,0.0,5.0,0
252,35.0,5.0,5.0,0
252,40.0,0.0,5.0,0
252,40.0,5.0,5.0,0
252,45.0,0.0,5.0,0
252,45.0,5.0,5.0,0
252,50.0,0.0,5.0,1
252,50.0,5.0,5.0,1
252,55.0,0.0,5.0,1
252,55.0,5.0,5.0,1
252,60.0,0.0,5.0,2
252,60.0,5.0,5.0,0
252,65.0,0.0,5.0,4
252,65.0,5.0,5.0,3
252,70.0,0.0,5.0,2
252,70.0,5.0,5.0,3
252,75.0,0.0,5.0,2
252,75.0,5.0,5.0,0
252,80.0,0.0,5.0,1
252,80.0,5.0,5.0,2
252,85.0,0.0,5.0,1
252,85.0,5.0,5.0,2
252,90.0,0.0,5.0,0
252,90.0,5.0,5.0,2
252,95.0,0.0,5.0,1
252,95.0,5.0,5.0,0
253,0.0,0.0,5.0,0
253,0.0,5.0,5.0,0
253,5.0,0.0,5.0,0
253,5.0,5.0,5.0,0
253,10.0,0.0,5.0,0
253,10.0,5.0,5.0,0
253,15.0,0.0,5.0,0
253,15.0,5.0,5.0,0
253,20.0,0.0,5.0,0
253,20.0,5.0,5.0,0
253,25.0,0.0,5.0,0
253,25.0,5.0,5.0,0
253,30.0,0.0,5.0,0
253,30.0,5.0,5.0,0
253,35.0,0.0,5.0,0
253,35.0,5.0,5.0,0
253,40.0,0.0,5.0,0
253,40.0,5.0,5.0,0
253,45.0,0.0,5.0,0
253,45.0,5.0,5.0,0
253,50.0,0.0,5.0,0
253,50.0,5.0,5.0,1
253,55.0,0.0,5.0,1
253,55.0,5.0,5.0,1
253,60.0,0.0,5.0,3
253,60.0,5.0,5.0,0
253,65.0,0.0,5.0,4
253,65.0,5.0,5.0,3
253,70.0,0.0,5.0,2
253,70.0,5.0,5.0,3
253,75.0,0.0,5.0,1
253,75.0,5.0,5.0,0
253,80.0,0.0,5.0,2
253,80.0,5.0,5.0,2
253,85.0,0.0,5.0,1
253,85.0,5.0,5.0,2
253,90.0,0.0,5.0,0
253,90.0,5.0,5.0,2
253,95.0,0.0,5.0,1
253,95.0,5.0,5.0,0
254,0.0,0.0,5.0,0
254,0.0,5.0,5.0,0
254,5.0,0.0,5.0,0
254,5.0,5.0,5.0,0
254,10.0,0.0,5.0,0
254,10.0,5.0,5.0,0
254,15.0,0.0,5.0,0
254,15.0,5.0,5.0,0
254,20.0,0.0,5.0,0
254,20.0,5.0,5.0,0
254,25.0,0.0,5.0,0
254,25.0,5.0,5.0,0
254,30.0,0.0,5.0,0
254,30.0,5.0,5.0,0
254,35.0,0.0,5.0,0
254,35.0,5.0,5.0,0
254,40.0,0.0,5.0,0
254,40.0,5.0,5.0,0
254,45.0,0.0,5.0,0
254,45.0,5.0,5.0,0
254,50.0,0.0,5.0,0
254,50.0,5.0,5.0,1
254,55.0,0.0,5.0,1
254,55.0,5.0,5.0,0
254,60.0,0.0,5.0,3
254,60.0,5.0,5.0,1
254,65.0,0.0,5.0,4
254,65.0,5.0,5.0,3
254,70.0,0.0,5.0,2
254,70.0,5.0,5.0,2
254,75.0,0.0,5.0,1
254,75.0,5.0,5.0,1
254,80.0,0.0,5.0,2
254,80.0,5.0,5.0,2
254,85.0,0.0,5.0,0
254,85.0,5.0,5.0,2
254,90.0,0.0,5.0,1
254,90.0,5.0,5.0,2
254,95.0,0.0,5.0,0
254,95.0,5.0,5.0,0
255,0.0,0.0,5.0,0
255,0.0,5.0,5.0,0
255,5.0,0.0,5.0,0
255,5.0,5.0,5.0,0
255,10.0,0.0,5.0,0
255,10.0,5.0,5.0,0
255,15.0,0.0,5.0,0
255,15.0,5.0,5.0,0
255,20.0,0.0,5.0,0
255,20.0,5.0,5.0,0
255,25.0,0.0,5.0,0
255,25.0,5.0,5.0,0
255,30.0,0.0,5.0,0
255,30.0,5.0,5.0,0
255,35.0,0.0,5.0,0
255,35.0,5.0,5.0,0
255,40.0,0.0,5.0,0
255,40.0,5.0,5.0,0
255,45.0,0.0,5.0,0
255,45.0,5.0,5.0,0
255,50.0,0.0,5.0,0
255,50.0,5.0,5.0,1
255,55.0,0.0,5.0,1
255,55.0,5.0,5.0,0
255,60.0,0.0,5.0,3
255,60.0,5.0,5.0,1
255,65.0,0.0,5.0,3
255,65.0,5.0,5.0,3
255,70.0,0.0,5.0,2
255,70.0,5.0,5.0,1
255,75.0,0.0,5.0,2
255,75.0,5.0,5.0,2
255,80.0,0.0,5.0,2
255,80.0,5.0,5.0,2
255,85.0,0.0,5.0,0
255,85.0,5.0,5.0,2
255,90.0,0.0,5.0,1
255,90.0,5.0,5.0,2
255,95.0,0.0,5.0,0
255,95.0,5.0,5.0,0
256,0.0,0.0,5.0,0
256,0.0,5.0,5.0,0
256,5.0,0.0,5.0,0
256,5.0,5.0,5.0,0
256,10.0,0.0,5.0,0
256,10.0,5.0,5.0,0
256,15.0,0.0,5.0,0
256,15.0,5.0,5.0,0
256,20.0,0.0,5.0,0
256,20.0,5.0,5.0,0
256,25.0,0.0,5.0,0
256,25.0,5.0,5.0,0
256,30.0,0.0,5.0,0
256,30.0,5.0,5.0,0
256,35.0,0.0,5.0,0
256,35.0,5.0,5.0,0
256,40.0,0.0,5.0,0
256,40.0,5.0,5.0,0
256,45.0,0.0,5.0,0
256,45.0,5.0,5.0,0
256,50.0,0.0,5.0,0
256,50.0,5.0,5.0,1
256,55.0,0.0,5.0,1
256,55.0,5.0,5.0,0
256,60.0,0.0,5.0,3
256,60.0,5.0,5.0,1
256,65.0,0.0,5.0,3
256,65.0,5.0,5.0,3
256,70.0,0.0,5.0,2
256,70.0,5.0,5.0,1
256,75.0,0.0,5.0,2
256,75.0,5.0,5.0,2
256,80.0,0.0,5.0,2
256,80.0,5.0,5.0,2
256,85.0,0.0,5.0,0
256,85.0,5.0,5.0,2
256,90.0,0.0,5.0,1
256,90.0,5.0,5.0,1
256,95.0,0.0,5.0,0
256,95.0,5.0,5.0,1
257,0.0,0.0,5.0,0
257,0.0,5.0,5.0,0
257,5.0,0.0,5.0,0
257,5.0,5.0,5.0,0
257,10.0,0.0,5.0,0
257,10.0,5.0,5.0,0
257,15.0,0.0,5.0,0
257,15.0,5.0,5.0,0
257,20.0,0.0,5.0,0
257,20.0,5.0,5.0,0
257,25.0,0.0,5.0,0
257,25.0,5.0,5.0,0
257,30.0,0.0,5.0,0
257,30.0,5.0,5.0,0
257,35.0,0.0,5.0,0
257,35.0,5.0,5.0,0
257,40.0,0.0,5.0,0
257,40.0,5.0,5.0,0
257,45.0,0.0,5.0,0
257,45.0,5.0,5.0,0
257,50.0,0.0,5.0,0
257,50.0,5.0,5.0,1
257,55.0,0.0,5.0,1
257,55.0,5.0,5.0,0
257,60.0,0.0,5.0,3
257,60.0,5.0,5.0,1
257,65.0,0.0,5.0,3
257,65.0,5.0,5.0,3
257,70.0,0.0,5.0,2
257,70.0,5.0,5.0,1
257,75.0,0.0,5.0,2
257,75.0,5.0,5.0,2
257,80.0,0.0,5.0,2
257,80.0,5.0,5.0,2
257,85.0,0.0,5.0,0
257,85.0,5.0,5.0,1
257,90.0,0.0,5.0,1
257,90.0,5.0,5.0,2
257,95.0,0.0,5.0,0
257,95.0,5.0,5.0,1
258,0.0,0.0,5.0,0
258,0.0,5.0,5.0,0
258,5.0,0.0,5.0,0
258,5.0,5.0,5.0,0
258,10.0,0.0,5.0,0
258,10.0,5.0,5.0,0
258,15.0,0.0,5.0,0
258,15.0,5.0,5.0,0
258,20.0,0.0,5.0,0
258,20.0,5.0,5.0,0
258,25.0,0.0,5.0,0
258,25.0,5.0,5.0,0
258,30.0,0.0,5.0,0
258,30.0,5.0,5.0,0
258,35.0,0.0,5.0,0
258,35.0,5.0,5.0,0
258,40.0,0.0,5.0,0
258,40.0,5.0,5.0,0
258,45.0,0.0,5.0,0
258,45.0,5.0,5.0,0
258,50.0,0.0,5.0,0
258,50.0,5.0,5.0,1
258,55.0,0.0,5.0,1
258,55.0,5.0,5.0,0
258,60.0,0.0,5.0,3
258,60.0,5.0,5.0,1
258,65.0,0.0,5.0,3
258,65.0,5.0,5.0,1
258,70.0,0.0,5.0,2
258,70.0,5.0,5.0,2
258,75.0,0.0,5.0,1
258,75.0,5.0,5.0,3
258,80.0,0.0,5.0,3
258,80.0,5.0,5.0,2
258,85.0,0.0,5.0,0
258,85.0,5.0,5.0,1
258,90.0,0.0,5.0,1
258,90.0,5.0,5.0,1
258,95.0,0.0,5.0,0
258,95.0,5.0,5.0,2
259,0.0,0.0,5.0,0
259,0.0,5.0,5.0,0
259,5.0,0.0,5.0,0
259,5.0,5.0,5.0,0
259,10.0,0.0,5.0,0
259,10.0,5.0,5.0,0
259,15.0,0.0,5.0,0
259,15.0,5.0,5.0,0
259,20.0,0.0,5.0,0
259,20.0,5.0,5.0,0
259,25.0,0.0,5.0,0
259,25.0,5.0,5.0,0
259,30.0,0.0,5.0,0
259,30.0,5.0,5.0,0
259,35.0,0.0,5.0,0
259,35.0,5.0,5.0,0
259,40.0,0.0,5.0,0
259,40.0,5.0,5.0,0
259,45.0,0.0,5.0,0
259,45.0,5.0,5.0,0
